District Name,Market Name,Commodity,Price Date,tempmax,tempmin,humidity,precip,windspeed,solarradiation,description,soil moisture,soil type,soil ph,N,P,K,WATER REQUIREMENT,Stage Growth,Yield,Day,Month,Year
Kannur,Kannur,Banana - Green,2022-12-13,30.2,23.1,84.8,4.6,22.7,196.0,Partly cloudy throughout the day with a chance of rain throughout the day.,77.025,loamy to humid,6.376756633,101,87,54,0.3,Vegetative stage,8.598274209,13,12,2022
Kannur,Kannur,Banana - Green,2022-12-14,31.1,22.7,83.0,10.7,12.2,233.6,Partly cloudy throughout the day with rain.,84.875,loamy to humid,5.623615687,95,75,50,6.68,Vegetative stage,8.893756294,14,12,2022
Kannur,Kannur,Banana - Green,2022-12-15,30.7,22.2,80.0,0.2,15.5,240.8,Partly cloudy throughout the day with early morning rain.,84.125,loamy to humid,5.91505509,106,85,53,8.18,Vegetative stage,8.526109661,15,12,2022
Kannur,Kannur,Banana - Green,2022-12-16,31.4,21.0,71.3,0.0,14.8,246.8,Clear conditions throughout the day.,83.225,loamy to humid,6.458714879,86,95,49,7.68,Vegetative stage,11.44803854,16,12,2022
Kannur,Kannur,Banana - Green,2022-12-17,32.4,21.2,68.0,0.0,15.5,244.8,Partly cloudy throughout the day.,82.075,loamy to humid,5.565028635,83,79,55,0.5,Vegetative stage,9.795652174,17,12,2022
Kannur,Kannur,Banana - Green,2022-12-18,34.1,22.4,70.1,0.0,14.4,239.2,Becoming cloudy in the afternoon.,80.925,loamy to humid,6.211833161,85,95,47,7.68,Vegetative stage,8.076658477,18,12,2022
Kannur,Kannur,Banana - Green,2022-12-19,34.1,22.5,69.7,0.0,14.4,241.0,Partly cloudy throughout the day.,81.275,loamy to humid,6.490074429,109,79,45,9.18,Vegetative stage,7.151612903,19,12,2022
Kannur,Kannur,Banana - Green,2022-12-20,32.4,21.4,65.5,0.0,15.1,227.4,Partly cloudy throughout the day.,77.0,loamy to humid,5.590236025,100,76,45,8.68,Vegetative stage,8.294478528,20,12,2022
Kannur,Kannur,Banana - Green,2022-12-21,33.9,22.6,71.7,0.0,14.0,225.5,Partly cloudy throughout the day.,77.8,loamy to humid,6.225225239,117,86,48,0.8,Vegetative stage,8.725974026,21,12,2022
Kannur,Kannur,Banana - Green,2022-12-22,33.7,20.8,58.4,0.0,14.4,242.1,Partly cloudy throughout the day.,78.725,loamy to humid,6.190757459,114,94,53,4.14,Vegetative stage,8.860409146,22,12,2022
Kannur,Kannur,Banana - Green,2022-12-23,32.9,21.0,60.0,0.0,15.5,232.2,Partly cloudy throughout the day.,76.925,loamy to humid,5.915568968,110,78,50,5.64,Vegetative stage,10.77995301,23,12,2022
Kannur,Kannur,Banana - Green,2022-12-24,32.9,20.6,61.2,0.0,18.4,249.9,Partly cloudy throughout the day.,82.375,loamy to humid,6.195152442,94,70,48,5.14,Vegetative stage,9.209677419,24,12,2022
Kannur,Kannur,Banana - Green,2022-12-25,33.4,20.9,62.2,0.0,18.0,220.2,Partly cloudy throughout the day.,75.1,loamy to humid,6.156373499,80,71,47,0.2,Vegetative stage,6.580926181,25,12,2022
Kannur,Kannur,Banana - Green,2022-12-26,34.9,23.7,72.4,0.1,16.9,217.8,Partly cloudy throughout the day with late afternoon rain.,76.8,loamy to humid,6.313197204,114,79,51,5.14,Vegetative stage,7.774358974,26,12,2022
Kannur,Kannur,Banana - Green,2022-12-27,34.7,24.2,75.5,2.2,16.2,230.8,Partly cloudy throughout the day with rain.,81.175,loamy to humid,6.324270089,88,78,45,6.64,Vegetative stage,7.264224474,27,12,2022
Kannur,Kannur,Banana - Green,2022-12-28,33.4,23.1,79.0,3.3,13.3,209.4,Clear conditions throughout the day with rain.,76.25,loamy to humid,5.707488987,112,73,48,6.14,Vegetative stage,8.131082842,28,12,2022
Kannur,Kannur,Banana - Green,2022-12-29,33.4,22.3,76.5,0.3,15.8,246.5,Clear conditions throughout the day with early morning rain.,84.775,loamy to humid,6.119216009,117,76,47,0.3,Vegetative stage,8.694939585,29,12,2022
Kannur,Kannur,Banana - Green,2022-12-30,32.9,22.6,69.9,0.2,17.6,249.8,Partly cloudy throughout the day with early morning rain.,84.375,loamy to humid,5.571401169,111,87,48,6.14,Vegetative stage,8.598274209,30,12,2022
Kannur,Kannur,Banana - Green,2022-12-31,32.7,21.2,66.1,0.0,18.0,251.9,Clear conditions throughout the day.,84.0,loamy to humid,5.63127166,89,83,47,7.64,Vegetative stage,8.893756294,31,12,2022
